Código IBGE;Município;UF;Operadora;Tecnologia;% área coberta;% moradores cobertos;% domicílios cobertos;Área km2;Moradores;Domicílios
3102902;Antônio Carlos;MG;Todas;4G;32,29;84,65;85,31;529,914996;11094;3465
2110203;Santa Rita;MA;Todas;4G;32,29;71,79;73,37;706,378514;32300;7919
2907558;Caturama;BA;Todas;4G;32,35;50,31;50,49;664,542333;8838;2410
4126801;Tapejara;PR;Todas;4G;32,37;93,76;93,89;591,399114;14557;4600
4107405;Enéas Marques;PR;Todas;4G;32,38;51,46;52,43;192,203404;6093;1936
3556305;Valparaíso;SP;Todas;4G;32,40;97,86;97,89;857,502777;20326;6171
2801207;Canindé de São Francisco;SE;Todas;4G;32,40;76,04;76,61;902,243275;24217;6258
3146206;Ouro Verde de Minas;MG;Todas;4G;32,41;74,31;74,80;175,482114;5999;1697
3170107;Uberaba;MG;Todas;4G;32,42;98,03;97,91;4523,957009;292881;96799
3131703;Itabira;MG;Todas;4G;32,43;93,35;93,05;1253,703538;109527;31711
3301157;Cardoso Moreira;RJ;Todas;4G;32,48;77,20;78,27;524,631624;12481;4281
4218103;Timbé do Sul;SC;Todas;4G;32,56;65,53;66,98;330,087699;5283;1718
4124301;Santo Antônio do Paraíso;PR;Todas;4G;32,58;74,69;75,61;165,904187;2397;792
3169406;Três Pontas;MG;Todas;4G;32,64;89,46;89,71;689,793996;53700;16043
4204509;Corupá;SC;Todas;4G;32,68;87,90;88,17;402,789421;13820;4280
2109908;Santa Inês;MA;Todas;4G;32,70;96,80;96,82;381,157434;77151;20262
2307502;Lavras da Mangabeira;CE;Todas;4G;32,71;57,23;58,65;947,969191;31018;8640
3532827;Nova Campina;SP;Todas;4G;32,71;70,40;69,12;385,376256;8472;2407
3160959;São Domingos das Dores;MG;Todas;4G;32,72;17,07;16,43;60,865378;5403;1561
2907608;Central;BA;Todas;4G;32,76;62,92;63,27;602,415495;16973;4938
4121752;Reserva do Iguaçu;PR;Todas;4G;32,79;70,63;71,76;834,232138;7255;1996
3168051;Taparuba;MG;Todas;4G;32,81;60,35;61,23;193,08161;3137;1093
3121803;Dionísio;MG;Todas;4G;32,84;57,33;60,67;344,442023;8695;2648
4104204;Campo Largo;PR;Todas;4G;32,84;94,00;93,75;1249,673121;111959;34202
2404903;Itaú;RN;Todas;4G;32,86;91,54;91,69;133,031661;5552;1672
4306304;David Canabarro;RS;Todas;4G;32,88;59,06;61,37;174,939221;4683;1508
3109808;Cachoeira Dourada;MG;Todas;4G;32,88;92,45;91,72;200,927793;2499;781
2514602;São José do Bonfim;PB;Todas;4G;32,89;20,56;19,33;134,724295;3232;881
2922656;Nordestina;BA;Todas;4G;32,90;65,41;66,81;468,882596;12361;3320
3502101;Andradina;SP;Todas;4G;32,90;96,69;96,69;964,189609;54222;18080
4202438;Bocaina do Sul;SC;Todas;4G;32,90;52,21;52,12;512,848898;3265;1042
2207934;Pedro Laurentino;PI;Todas;4G;32,94;60,09;61,33;870,337385;2407;655
3150802;Piranga;MG;Todas;4G;32,94;55,32;57,55;658,811627;17173;4580
3535002;Palestina;SP;Todas;4G;32,98;79,04;79,49;695,456273;11027;3759
2205953;Marcolândia;PI;Todas;4G;33,02;88,75;89,95;143,876158;7787;2203
4100707;Alto Piquiri;PR;Todas;4G;33,04;84,21;84,37;447,667706;10055;3244
2104503;Governador Archer;MA;Todas;4G;33,04;74,21;76,67;445,845884;10194;2577
2514701;São José do Sabugi;PB;Todas;4G;33,05;75,78;76,48;206,915821;4004;1134
3304805;São Fidélis;RJ;Todas;4G;33,07;86,48;86,30;1031,562755;37437;12809
2610103;Palmeirina;PE;Todas;4G;33,09;79,28;81,90;158,020284;8178;2332
4107736;Fernandes Pinheiro;PR;Todas;4G;33,13;53,64;53,42;406,499703;5931;1741
3504909;Bananal;SP;Todas;4G;33,15;86,88;87,21;616,427696;10151;3283
2314003;Várzea Alegre;CE;Todas;4G;33,15;71,72;72,56;835,708942;38364;11541
3518206;Guararapes;SP;Todas;4G;33,16;96,66;96,76;956,346649;30538;10007
2109239;Presidente Médici;MA;Todas;4G;33,18;73,37;74,65;437,66253;6364;1473
3508009;Buri;SP;Todas;4G;33,20;87,28;87,40;1195,909918;18494;5512
4127007;Teixeira Soares;PR;Todas;4G;33,22;58,48;59,60;902,793209;10086;2960
2923100;Olindina;BA;Todas;4G;33,24;63,71;65,71;542,181501;24887;7133
3509106;Caiuá;SP;Todas;4G;33,30;70,18;71,95;549,892928;4888;1622
5213855;Morro Agudo de Goiás;GO;Todas;4G;33,30;80,28;81,52;282,616421;2348;827
2105807;Lago do Junco;MA;Todas;4G;33,34;56,85;58,61;309,021655;10728;2593
2517100;Várzea;PB;Todas;4G;33,35;82,48;82,95;190,445361;2504;796
5202809;Avelinópolis;GO;Todas;4G;33,39;84,38;83,87;173,640485;2439;853
2610509;Passira;PE;Todas;4G;33,39;68,96;69,78;326,756458;28580;8621
2706406;Pão de Açúcar;AL;Todas;4G;33,44;72,45;75,03;682,997007;23781;6076
2309458;Ocara;CE;Todas;4G;33,45;55,88;56,46;765,413682;23925;6779
3131604;Iraí de Minas;MG;Todas;4G;33,49;86,73;85,54;356,263847;6456;2012
3202553;Ibitirama;ES;Todas;4G;33,60;52,93;53,84;329,865729;8941;2693
2802403;Gararu;SE;Todas;4G;33,63;22,04;20,70;654,993494;11317;3215
3155702;Rio Piracicaba;MG;Todas;4G;33,63;80,36;80,90;373,037021;14102;4359
3164407;São Sebastião da Bela Vista;MG;Todas;4G;33,65;75,03;75,84;167,157174;4912;1544
5216007;Panamá;GO;Todas;4G;33,67;85,65;84,98;433,760528;2649;980
3118106;Congonhas do Norte;MG;Todas;4G;33,68;67,02;70,52;398,851481;4927;1440
2210508;São Pedro do Piauí;PI;Todas;4G;33,68;74,61;75,67;518,287255;13619;3759
2702504;Dois Riachos;AL;Todas;4G;33,69;63,44;66,57;140,472449;10872;2946
3535408;Panorama;SP;Todas;4G;33,69;98,41;98,21;356,311513;14549;4628
2312502;São João do Jaguaribe;CE;Todas;4G;33,71;63,16;64,39;280,454;7887;2578
5218706;Rianápolis;GO;Todas;4G;33,72;93,07;93,22;159,254683;4547;1449
2400208;Açu;RN;Todas;4G;33,73;90,03;90,31;1303,451815;53103;14846
4211702;Orleans;SC;Todas;4G;33,73;88,03;88,60;548,791801;21385;6671
2701704;Capela;AL;Todas;4G;33,75;77,40;78,33;242,619913;16679;4150
5221809;Urutaí;GO;Todas;4G;33,79;79,86;80,72;626,720358;3061;1031
2107407;Olho d'Água das Cunhãs;MA;Todas;4G;33,81;68,88;69,98;695,335111;18600;4856
3165206;São Thomé das Letras;MG;Todas;4G;33,81;72,03;72,49;369,747406;6582;2130
2608404;Jurema;PE;Todas;4G;33,82;45,60;47,39;148,254067;14478;4163
1700301;Aguiarnópolis;TO;Todas;4G;33,86;87,30;87,41;235,390138;5137;1322
4311734;Mampituba;RS;Todas;4G;33,88;59,45;61,45;157,919568;3003;1013
2202653;Caxingó;PI;Todas;4G;33,90;46,89;48,92;488,170091;5039;1267
3202702;Itaguaçu;ES;Todas;4G;33,90;60,54;61,68;531,498809;14116;4653
4204806;Curitibanos;SC;Todas;4G;33,90;93,76;93,99;948,738126;37500;11740
4123501;Santa Helena;PR;Todas;4G;33,94;61,56;62,66;758,225919;23339;7755
5209291;Guaraíta;GO;Todas;4G;33,94;80,13;81,03;205,306774;2376;852
3139250;Mamonas;MG;Todas;4G;33,97;60,96;62,05;291,429847;6311;1979
1505403;Ourém;PA;Todas;4G;33,97;71,15;71,96;562,392148;16244;4110
4211504;Nova Trento;SC;Todas;4G;33,97;81,57;82,24;402,887288;12158;3831
3524600;Jacupiranga;SP;Todas;4G;34,00;77,60;78,63;704,089333;17159;5296
3141702;Mesquita;MG;Todas;4G;34,06;66,57;66,71;274,938204;6048;1803
5101308;Arenápolis;MT;Todas;4G;34,08;96,59;96,55;416,76279;10234;3273
4116950;Nova Esperança do Sudoeste;PR;Todas;4G;34,08;55,07;54,35;208,471704;5084;1593
2915205;Itagibá;BA;Todas;4G;34,14;73,78;72,45;788,826979;15089;4226
4304200;Candelária;RS;Todas;4G;34,16;72,67;73,53;943,945004;29961;10426
3542206;Rancharia;SP;Todas;4G;34,17;91,46;91,51;1587,468379;28704;9414
2207793;Pau D'Arco do Piauí;PI;Todas;4G;34,18;48,79;50,45;430,820017;3754;1031
3537404;Pereira Barreto;SP;Todas;4G;34,22;95,43;95,30;978,872398;24648;8048
4104501;Capanema;PR;Todas;4G;34,26;73,50;73,79;418,705266;18430;6156
3151602;Planura;MG;Todas;4G;34,26;97,75;97,61;317,520121;10347;3282
4302808;Caçapava do Sul;RS;Todas;4G;34,28;89,56;89,51;3047,113392;33560;12100
4314027;Paraíso do Sul;RS;Todas;4G;34,29;60,53;61,74;337,842045;7329;2522
2207306;Paes Landim;PI;Todas;4G;34,30;75,14;75,17;401,380567;4057;1079
4305132;Cerro Branco;RS;Todas;4G;34,30;61,51;61,84;158,765186;4438;1591
2306405;Itapipoca;CE;Todas;4G;34,31;68,38;69,79;1614,15844;115859;29943
3201407;Castelo;ES;Todas;4G;34,31;78,82;80,57;664,061314;34687;11037
2922755;Nova Ibiá;BA;Todas;4G;34,34;62,11;62,39;178,7462;6621;2022
4207700;Ipumirim;SC;Todas;4G;34,35;66,03;67,03;247,36575;7213;2234
5221908;Varjão;GO;Todas;4G;34,35;75,60;76,25;519,193354;3450;1265
2405108;Jandaíra;RN;Todas;4G;34,42;78,38;79,18;435,949043;6759;1856
1507961;Terra Alta;PA;Todas;4G;34,42;64,06;64,79;206,41352;10257;2595
3128105;Guapé;MG;Todas;4G;34,46;63,53;63,57;934,344731;13802;4394
4108403;Francisco Beltrão;PR;Todas;4G;34,48;89,61;90,04;735,110537;78117;25704
4301206;Arroio do Tigre;RS;Todas;4G;34,49;63,23;65,13;318,234304;12637;3944
4301800;Barracão;RS;Todas;4G;34,51;73,61;74,27;516,731871;5345;1814
3514700;Echaporã;SP;Todas;4G;34,51;86,61;86,77;515,425833;6301;2018
4319737;São Valério do Sul;RS;Todas;4G;34,54;32,30;40,20;107,970338;2643;735
4302154;Boa Vista das Missões;RS;Todas;4G;34,56;77,47;77,63;194,814885;2112;703
1702554;Augustinópolis;TO;Todas;4G;34,61;86,69;87,57;394,977176;15889;4306
2705507;Murici;AL;Todas;4G;34,62;90,60;90,51;426,823085;24787;6114
3536307;Patrocínio Paulista;SP;Todas;4G;34,62;89,72;89,69;602,847943;12961;3942
3109253;Bugre;MG;Todas;4G;34,71;58,32;58,05;161,90607;3990;1240
2613008;São Bento do Una;PE;Todas;4G;34,73;63,35;64,26;719,149961;53161;14659
3123304;Dores do Turvo;MG;Todas;4G;34,73;67,56;70,12;231,168847;4446;1366
4106506;Coronel Vivida;PR;Todas;4G;34,75;81,14;81,38;684,417271;21688;6946
3204500;Santa Leopoldina;ES;Todas;4G;34,78;40,81;42,44;718,096996;12203;3813
2616001;Venturosa;PE;Todas;4G;34,78;78,55;80,61;320,729538;16005;4512
2306504;Itapiúna;CE;Todas;4G;34,82;59,90;61,58;588,704335;18588;4931
5003801;Fátima do Sul;MS;Todas;4G;34,82;83,48;82,93;315,15842;18966;6479
3305604;Silva Jardim;RJ;Todas;4G;34,83;88,72;87,80;937,547252;21294;6713
4108809;Guaíra;PR;Todas;4G;34,86;89,42;89,22;560,486779;30431;9686
2925204;Pojuca;BA;Todas;4G;34,90;92,96;93,12;290,118377;33016;9605
2204006;Francinópolis;PI;Todas;4G;34,90;82,94;83,91;268,709207;5233;1532
2916906;Itiruçu;BA;Todas;4G;34,90;90,12;90,26;313,706287;12673;3798
3103702;Araponga;MG;Todas;4G;34,92;58,17;60,28;303,792627;8130;2371
3521705;Itaberá;SP;Todas;4G;34,94;79,78;79,29;1110,505051;17764;5526
2111003;São João Batista;MA;Todas;4G;34,94;69,17;69,37;690,68248;19898;5063
4316451;Salto do Jacuí;RS;Todas;4G;34,97;87,88;88,69;507,423039;11760;3853
3144003;Mutum;MG;Todas;4G;35,03;69,40;70,12;1250,823553;26579;8501
4320602;Severiano de Almeida;RS;Todas;4G;35,04;56,86;58,09;167,598003;3823;1263
2502102;Boa Ventura;PB;Todas;4G;35,04;78,08;80,90;170,580431;5743;1492
4320503;Sertão;RS;Todas;4G;35,06;72,68;74,90;439,471754;6286;2168
3523206;Itararé;SP;Todas;4G;35,07;95,07;94,80;1003,579446;47745;15143
3113404;Caratinga;MG;Todas;4G;35,08;86,15;86,36;1258,777536;84583;26659
2701209;Cacimbinhas;AL;Todas;4G;35,09;69,81;70,28;272,980423;10159;2879
2509800;Mulungu;PB;Todas;4G;35,11;64,21;65,54;195,313842;9458;2746
4310009;Ibirubá;RS;Todas;4G;35,13;88,49;88,36;607,453802;19222;6759
2913606;Ilhéus;BA;Todas;4G;35,22;89,38;89,35;1760,111016;183452;56003
3204708;São Gabriel da Palha;ES;Todas;4G;35,26;83,90;84,60;434,887128;31703;10256
2102077;Bom Lugar;MA;Todas;4G;35,27;57,81;56,96;445,974575;14794;3520
2307007;Jaguaruana;CE;Todas;4G;35,27;80,77;80,64;867,560487;32161;9617
3102407;Alvorada de Minas;MG;Todas;4G;35,28;52,16;55,03;374,008487;3537;966
2805406;Poço Redondo;SE;Todas;4G;35,29;59,37;60,52;1232,122818;30689;7807
3536570;Paulistânia;SP;Todas;4G;35,30;82,86;82,81;256,653571;1769;558
4125209;São Jorge d'Oeste;PR;Todas;4G;35,32;69,45;69,61;379,545114;9078;2991
2308104;Mauriti;CE;Todas;4G;35,36;73,27;75,13;1049,486398;44167;11637
3527108;Lins;SP;Todas;4G;35,40;98,94;98,95;571,538404;70594;22858
2930105;Senhor do Bonfim;BA;Todas;4G;35,42;87,06;87,49;827,48231;74236;22072
2707107;Piranhas;AL;Todas;4G;35,44;79,29;81,58;408,111528;22843;5750
2909505;Cravolândia;BA;Todas;4G;35,45;84,88;85,85;162,172607;5024;1464
5206909;Davinópolis;GO;Todas;4G;35,48;81,00;79,53;481,296105;2049;765
3126307;Fortaleza de Minas;MG;Todas;4G;35,49;81,82;82,54;218,791895;4056;1368
5107404;São Pedro da Cipa;MT;Todas;4G;35,53;94,31;93,66;342,949878;4136;1294
3134509;Itutinga;MG;Todas;4G;35,53;83,19;83,86;372,018132;3912;1311
2933406;Wagner;BA;Todas;4G;35,54;83,94;84,59;421,005031;8969;2461
2917805;Jaguaripe;BA;Todas;4G;35,60;28,65;28,91;898,675012;16304;4584
2108900;Poção de Pedras;MA;Todas;4G;35,63;64,08;65,92;961,937888;19700;5305
3143401;Monte Sião;MG;Todas;4G;35,63;84,59;85,01;291,593756;21003;6894
2803401;Japoatã;SE;Todas;4G;35,64;22,42;22,13;407,420454;12930;3636
4316600;Sananduva;RS;Todas;4G;35,67;83,52;84,10;504,54894;15355;5330
5209705;Hidrolândia;GO;Todas;4G;35,69;80,01;79,50;943,89682;17276;5432
4218301;Três Barras;SC;Todas;4G;35,70;91,81;91,49;437,554692;18090;5260
2411205;Santa Cruz;RN;Todas;4G;35,73;89,19;89,68;624,356106;35739;9917
2512804;Riacho dos Cavalos;PB;Todas;4G;35,75;68,88;69,02;264,028262;8311;2225
2603603;Camutanga;PE;Todas;4G;35,76;5,70;5,33;37,516263;8156;2264
2300200;Acaraú;CE;Todas;4G;35,77;58,71;59,41;842,555753;57392;14652
2517407;Zabelê;PB;Todas;4G;35,79;81,19;82,33;109,394484;2070;671
3164472;São Sebastião do Anta;MG;Todas;4G;35,79;84,60;85,17;80,61769;5734;1712
2603108;Cachoeirinha;PE;Todas;4G;35,79;81,08;81,53;179,259804;18806;5870
2929255;São Gabriel;BA;Todas;4G;35,84;80,22;80,42;1199,521569;18352;5121
2308401;Missão Velha;CE;Todas;4G;35,93;57,60;58,97;645,701859;34206;9063
4209151;José Boiteux;SC;Todas;4G;35,94;63,75;67,62;405,228873;4719;1307
3171501;Mathias Lobato;MG;Todas;4G;35,94;94,09;94,03;172,294106;3370;990
2205573;Lagoa de São Francisco;PI;Todas;4G;35,97;57,65;56,84;155,638566;6416;1661
3529203;Martinópolis;SP;Todas;4G;35,98;87,82;88,03;1252,961143;22945;7522
3110400;Camacho;MG;Todas;4G;35,98;65,06;66,52;223,000611;3153;988
4214102;Presidente Nereu;SC;Todas;4G;36,00;66,12;68,50;225,661166;2266;733
2923001;Nova Viçosa;BA;Todas;4G;36,03;91,93;92,43;1322,848624;38420;11188
4301107;Arroio dos Ratos;RS;Todas;4G;36,05;97,93;97,66;425,933819;13604;4608
2309508;Orós;CE;Todas;4G;36,06;68,59;68,04;576,268971;21346;6551
3527900;Lutécia;SP;Todas;4G;36,09;89,01;89,49;474,924661;2713;920
2911857;Heliópolis;BA;Todas;4G;36,16;71,26;74,35;338,794222;13173;3829
2312304;São Benedito;CE;Todas;4G;36,17;83,16;83,24;338,244443;44118;12101
3147907;Passos;MG;Todas;4G;36,19;96,68;96,68;1338,070039;105775;33269
3130804;Ingaí;MG;Todas;4G;36,19;76,11;76,55;305,590952;2618;809
3152709;Prados;MG;Todas;4G;36,19;44,37;44,89;264,114942;8327;2585
2503555;Cacimbas;PB;Todas;4G;36,20;34,78;36,19;126,543322;6812;1808
3144607;Nepomuceno;MG;Todas;4G;36,20;83,81;84,06;582,552555;25518;7841
3146008;Ouro Fino;MG;Todas;4G;36,20;80,63;80,97;533,658456;31370;10440
2103125;Central do Maranhão;MA;Todas;4G;36,22;67,28;67,10;319,335987;7863;1979
3204906;São Mateus;ES;Todas;4G;36,23;82,40;82,92;2338,735739;108479;32793
4302600;Braga;RS;Todas;4G;36,23;68,54;68,55;128,991964;3672;1211
2513406;Santa Luzia;PB;Todas;4G;36,24;94,06;94,32;455,698025;14668;4353
3170206;Uberlândia;MG;Todas;4G;36,26;98,80;98,83;4115,20476;601106;195807
2906402;Candeal;BA;Todas;4G;36,28;56,22;56,32;445,097898;8874;2553
2514909;São Mamede;PB;Todas;4G;36,30;85,93;86,49;530,728342;7734;2346
1503408;Inhangapi;PA;Todas;4G;36,32;54,93;54,76;471,445127;10030;2497
3163102;São José da Varginha;MG;Todas;4G;36,33;70,40;70,70;205,50082;4195;1305
2922805;Nova Itarana;BA;Todas;4G;36,34;64,35;66,64;470,43657;7434;2096
3112802;Capitólio;MG;Todas;4G;36,41;83,99;83,34;521,801554;8109;2737
2205581;Lagoa do Piauí;PI;Todas;4G;36,41;68,01;69,66;426,635067;3855;1062
4127908;Tuneiras do Oeste;PR;Todas;4G;36,43;70,06;69,52;698,871133;8691;2861
2500775;Aparecida;PB;Todas;4G;36,43;69,52;68,83;295,705495;7668;2207
4214003;Presidente Getúlio;SC;Todas;4G;36,46;82,78;83,76;294,264926;14806;4637
5205059;Castelândia;GO;Todas;4G;36,46;94,80;95,22;297,427955;3629;1203
5205000;Carmo do Rio Verde;GO;Todas;4G;36,47;86,27;86,03;418,543675;8876;3007
4101853;Ariranha do Ivaí;PR;Todas;4G;36,49;71,35;70,88;239,561536;2448;803
2413557;Serrinha dos Pintos;RN;Todas;4G;36,49;77,04;77,42;122,649171;4540;1372
3545506;Sandovalina;SP;Todas;4G;36,50;80,95;80,84;455,11487;3663;1109
3162005;São Gonçalo do Sapucaí;MG;Todas;4G;36,58;86,83;87,10;516,683295;23801;7130
3517604;Guapiara;SP;Todas;4G;36,59;67,93;68,47;408,292489;17893;5420
4100509;Altônia;PR;Todas;4G;36,59;83,84;83,69;661,559812;20388;6666
2502805;Brejo do Cruz;PB;Todas;4G;36,60;85,52;86,16;398,920293;13112;3629
2101251;Bacabeira;MA;Todas;4G;36,63;71,28;71,86;615,587379;14906;3657
1101559;Teixeirópolis;RO;Todas;4G;36,63;57,07;58,35;459,982929;4860;1475
3141603;Mercês;MG;Todas;4G;36,64;80,01;81,79;348,27132;10334;3301
3512100;Colômbia;SP;Todas;4G;36,66;77,86;77,16;729,253628;5973;1808
4310405;Independência;RS;Todas;4G;36,66;74,12;74,71;357,438348;6597;2258
4208401;Itapiranga;SC;Todas;4G;36,67;68,94;71,75;282,703624;15369;4920
4207809;Irani;SC;Todas;4G;36,67;82,34;82,47;325,737233;9511;2889
5216809;Petrolina de Goiás;GO;Todas;4G;36,69;78,34;78,37;531,301059;10167;3281
2918803;Laje;BA;Todas;4G;36,69;49,62;50,17;457,739776;22134;6355
3526001;Junqueirópolis;SP;Todas;4G;36,71;95,57;95,57;582,958636;17410;5786
2610301;Paranatama;PE;Todas;4G;36,71;67,10;68,20;230,883519;10959;3120
3144102;Muzambinho;MG;Todas;4G;36,72;85,05;85,80;409,947558;20320;6560
3525607;João Ramalho;SP;Todas;4G;36,72;94,82;94,80;415,249679;4133;1287
2512200;Prata;PB;Todas;4G;36,73;76,45;77,95;192,011557;3832;1147
2106326;Maracaçumé;MA;Todas;4G;36,74;90,98;90,63;629,311554;19100;4610
3130002;Ibituruna;MG;Todas;4G;36,75;92,08;91,42;153,105666;2844;866
2603801;Capoeiras;PE;Todas;4G;36,75;59,71;61,59;336,329087;19486;5127
4313656;Palmares do Sul;RS;Todas;4G;36,76;69,74;71,06;949,20366;10926;3893
2205557;Lagoa Alegre;PI;Todas;4G;36,76;60,83;60,83;394,663103;8002;1958
2607703;Itapetim;PE;Todas;4G;36,78;68,37;70,16;404,84972;13843;4473
2111722;Satubinha;MA;Todas;4G;36,78;44,33;49,15;441,801434;11935;2497
3507159;Bom Sucesso de Itararé;SP;Todas;4G;36,81;79,31;79,27;133,57816;3564;991
2411106;Ruy Barbosa;RN;Todas;4G;36,82;64,21;67,44;125,818106;3595;969
2607653;Itambé;PE;Todas;4G;36,82;63,05;63,69;304,810746;35370;9457
4304358;Candiota;RS;Todas;4G;36,83;72,98;74,06;933,834302;8764;2827
3170651;Vargem Grande do Rio Pardo;MG;Todas;4G;36,84;75,39;76,92;491,512399;4733;1186
2806305;Santa Luzia do Itanhy;SE;Todas;4G;36,84;51,06;51,69;325,732321;12930;3301
3103801;Arapuá;MG;Todas;4G;36,85;85,44;84,38;173,893706;2761;985
2109106;Presidente Dutra;MA;Todas;4G;36,87;81,27;81,65;771,57402;44648;11914
4121505;Rebouças;PR;Todas;4G;36,93;72,08;72,44;481,840196;14152;4425
4309001;Giruá;RS;Todas;4G;36,94;86,36;86,13;855,920616;16881;5758
2102705;Cantanhede;MA;Todas;4G;36,95;77,76;78,25;773,013218;20448;4713
4305900;Coronel Bicaco;RS;Todas;4G;36,95;82,21;82,39;492,124429;7735;2621
3500105;Adamantina;SP;Todas;4G;36,96;98,21;98,26;411,384808;33486;11328
2411056;Tibau;RN;Todas;4G;37,00;85,27;84,72;169,241239;3635;1011
4120333;Prado Ferreira;PR;Todas;4G;37,01;93,36;93,14;153,39857;3410;1041
2804458;Nossa Senhora Aparecida;SE;Todas;4G;37,01;66,94;69,61;340,376704;8492;2592
2906600;Candiba;BA;Todas;4G;37,07;62,69;64,77;417,976716;13201;3675
4201257;Apiúna;SC;Todas;4G;37,09;76,42;76,98;493,342574;9580;3023
2902054;Araças;BA;Todas;4G;37,10;75,15;76,17;487,107007;11473;3121
2412559;São Miguel do Gostoso;RN;Todas;4G;37,12;63,78;65,69;343,75124;8621;2197
2202729;Cocal dos Alves;PI;Todas;4G;37,16;73,91;75,19;357,684706;5560;1555
4127304;Terra Rica;PR;Todas;4G;37,22;85,12;85,90;700,586575;15048;4821
2930808;Souto Soares;BA;Todas;4G;37,23;81,15;81,29;993,511936;15855;4175
3147600;Passa Quatro;MG;Todas;4G;37,25;91,40;91,84;277,220635;15477;4797
4117255;Nova Prata do Iguaçu;PR;Todas;4G;37,27;76,45;77,02;352,564877;10344;3169
3138609;Lima Duarte;MG;Todas;4G;37,29;81,11;81,13;848,563567;15980;5367
3200201;Alegre;ES;Todas;4G;37,31;75,55;76,52;771,99994;30649;9949
2603306;Calçado;PE;Todas;4G;37,32;63,23;65,59;121,944384;11064;3119
2408706;Paraú;RN;Todas;4G;37,33;91,53;91,88;383,208607;3829;1100
2106300;Magalhães de Almeida;MA;Todas;4G;37,34;63,44;65,09;433,158281;17510;4044
2908408;Conceição do Coité;BA;Todas;4G;37,36;72,85;74,15;1016,009174;61962;18519
2923050;Novo Triunfo;BA;Todas;4G;37,36;69,38;68,99;251,328415;15041;3644
3153103;Presidente Bernardes;MG;Todas;4G;37,39;54,15;56,78;236,797712;5514;1601
3203205;Linhares;ES;Todas;4G;37,46;91,26;91,40;3504,133784;139814;41967
3140506;Martinho Campos;MG;Todas;4G;37,48;86,93;86,38;1048,098652;12516;4074
4113205;Lapa;PR;Todas;4G;37,52;80,33;80,29;2093,859439;44814;14095
5218391;Professor Jamil;GO;Todas;4G;37,63;82,53;82,28;347,465238;3228;1094
3103900;Araújos;MG;Todas;4G;37,64;92,98;92,46;245,522065;7822;2444
3119807;Córrego Danta;MG;Todas;4G;37,65;71,16;71,86;657,425268;3367;1208
1718303;Praia Norte;TO;Todas;4G;37,66;73,17;73,75;289,053801;7657;1835
3130705;Indianópolis;MG;Todas;4G;37,67;80,71;81,48;830,030495;6183;1948
4322525;Vale Verde;RS;Todas;4G;37,73;61,42;61,84;329,726868;3253;1164
3105004;Baldim;MG;Todas;4G;37,75;76,83;76,89;556,26642;7854;2539
3162906;São João Nepomuceno;MG;Todas;4G;37,75;93,13;92,79;407,427125;24909;8262
3204054;Pedro Canário;ES;Todas;4G;37,80;80,92;81,15;433,88912;23738;7165
2913804;Ipecaetá;BA;Todas;4G;37,84;45,49;46,37;369,889335;15319;3836
3543501;Riversul;SP;Todas;4G;37,85;81,75;81,19;386,195144;6125;2045
1703826;Cachoeirinha;TO;Todas;4G;37,89;86,53;87,01;352,34524;2139;560
2919157;Lapão;BA;Todas;4G;37,90;57,59;59,03;605,085628;25531;7277
2513604;Santana dos Garrotes;PB;Todas;4G;37,91;66,40;69,56;353,815773;7254;2003
3164704;São Sebastião do Paraíso;MG;Todas;4G;37,91;93,16;93,57;814,925109;64689;20736
4103479;Cafezal do Sul;PR;Todas;4G;37,94;81,69;81,75;335,392145;4276;1455
2308302;Milagres;CE;Todas;4G;37,94;73,50;74,75;606,443802;28262;7835
3147303;Paraisópolis;MG;Todas;4G;37,97;85,99;85,79;331,237569;19262;6366
1711803;Juarina;TO;Todas;4G;37,98;71,35;71,59;481,047809;2230;678
2500577;Algodão de Jandaíra;PB;Todas;4G;37,99;70,71;71,07;220,248279;2359;673
2401909;Caiçara do Rio do Vento;RN;Todas;4G;38,01;9,02;8,41;261,195402;3303;892
2608206;Joaquim Nabuco;PE;Todas;4G;38,02;88,05;89,11;121,900175;15762;4174
4104253;Campo Magro;PR;Todas;4G;38,04;90,86;90,41;275,352107;24803;7408
1504059;Mãe do Rio;PA;Todas;4G;38,07;88,21;90,20;469,491508;27849;7060
3144508;Nazareno;MG;Todas;4G;38,08;86,02;86,44;329,127636;7924;2447
3138401;Leopoldina;MG;Todas;4G;38,12;90,39;90,44;943,075851;50938;16495
1500131;Abel Figueiredo;PA;Todas;4G;38,12;93,56;92,68;614,249722;6741;1868
2105302;Imperatriz;MA;Todas;4G;38,13;97,69;97,86;1368,988091;246933;68561
2205201;Jaicós;PI;Todas;4G;38,14;70,21;71,61;865,145366;18015;5058
4315073;Porto Vera Cruz;RS;Todas;4G;38,16;55,40;56,07;113,646434;1837;683
2202554;Caridade do Piauí;PI;Todas;4G;38,17;60,81;61,84;501,359046;4821;1214
5218052;Porteirão;GO;Todas;4G;38,18;91,62;91,85;603,940562;3312;1068
2703205;Igreja Nova;AL;Todas;4G;38,20;51,65;52,34;427,425019;23247;6272
4125357;São Jorge do Patrocínio;PR;Todas;4G;38,23;91,11;91,56;404,689229;6027;1988
2613602;São José do Egito;PE;Todas;4G;38,24;77,51;78,32;798,8774;31733;10041
