Código IBGE;Município;UF;Operadora;Tecnologia;% área coberta;% moradores cobertos;% domicílios cobertos;Área km2;Moradores;Domicílios
3169109;Toledo;MG;Todas;2G;34,59;62,88;62,83;136,776327;5720;1828
3117801;Conceição dos Ouros;MG;Todas;2G;34,59;85,92;85,34;182,970308;10340;3188
2204600;Hugo Napoleão;PI;Todas;2G;34,60;90,69;90,80;224,454181;3770;1079
2203305;Demerval Lobão;PI;Todas;2G;34,62;86,09;86,50;216,806171;13236;3791
2607703;Itapetim;PE;Todas;2G;34,63;68,96;70,53;404,84972;13843;4473
2702405;Delmiro Gouveia;AL;Todas;2G;34,63;88,62;89,10;607,819418;47886;13185
2507705;Juazeirinho;PB;Todas;2G;34,63;73,16;75,19;467,529631;16733;4481
2405108;Jandaíra;RN;Todas;2G;34,67;78,44;79,19;435,949043;6759;1856
4309803;Ibiaçá;RS;Todas;2G;34,67;73,78;74,85;348,816506;4706;1647
3133600;Itapeva;MG;Todas;2G;34,70;70,97;71,60;177,347089;8592;2737
5204250;Cachoeira Dourada;GO;Todas;2G;34,71;93,72;93,49;521,134677;8247;2741
2906600;Candiba;BA;Todas;2G;34,71;60,98;63,02;417,976716;13201;3675
3535507;Paraguaçu Paulista;SP;Todas;2G;34,71;93,48;93,30;1001,304241;40965;13029
3306107;Valença;RJ;Todas;2G;34,71;91,07;90,93;1304,813124;71511;23132
3134400;Iturama;MG;Todas;2G;34,73;96,49;96,67;1404,662569;34078;11112
4217956;Tigrinhos;SC;Todas;2G;34,74;44,96;45,91;57,944103;1754;583
4205506;Fraiburgo;SC;Todas;2G;34,74;88,93;89,54;547,856737;34474;10478
3114204;Carmo do Cajuru;MG;Todas;2G;34,79;86,88;85,66;455,807676;19925;6299
2611705;Riacho das Almas;PE;Todas;2G;34,82;60,31;60,48;314,002769;19120;6011
3520442;Ilha Solteira;SP;Todas;2G;34,85;97,23;97,40;652,44574;25007;8051
3153509;Alto Jequitibá;MG;Todas;2G;34,87;66,58;68,81;152,272207;8273;2733
3300902;Cambuci;RJ;Todas;2G;34,91;79,10;79,41;561,700333;14793;5109
3129004;Guiricema;MG;Todas;2G;34,92;57,26;58,18;293,577878;8678;2905
5212303;Leopoldo de Bulhões;GO;Todas;2G;34,99;76,62;76,13;480,891025;7868;2544
3522802;Itaporanga;SP;Todas;2G;35,01;82,85;82,77;507,705103;14436;4746
2804904;Pacatuba;SE;Todas;2G;35,02;53,53;54,87;373,822071;13116;3529
4217253;São Pedro de Alcântara;SC;Todas;2G;35,03;65,52;65,41;140,013063;3382;1118
4207403;Imbuia;SC;Todas;2G;35,04;64,01;66,21;123,037106;5691;1788
4311254;Lagoão;RS;Todas;2G;35,07;48,66;50,31;383,601182;6164;1938
3111309;Campo do Meio;MG;Todas;2G;35,07;92,84;93,10;275,426;11378;3565
2700409;Atalaia;AL;Todas;2G;35,10;71,07;72,26;528,772383;43555;10903
2310951;Pires Ferreira;CE;Todas;2G;35,15;42,54;43,27;243,099529;10211;2788
3542503;Reginópolis;SP;Todas;2G;35,16;88,47;89,51;410,815728;5279;1757
3128907;Guimarânia;MG;Todas;2G;35,17;88,07;87,47;366,832973;7253;2258
3109709;Cachoeira de Minas;MG;Todas;2G;35,17;71,19;71,08;304,24277;10970;3429
2408003;Mossoró;RN;Todas;2G;35,21;94,63;94,69;2099,328489;258889;73365
2308005;Massapê;CE;Todas;2G;35,21;70,07;70,76;566,581596;35144;9247
2614303;Moreilândia;PE;Todas;2G;35,23;60,61;61,88;404,572216;11080;2942
2513109;Salgado de São Félix;PB;Todas;2G;35,23;57,29;59,45;201,853683;11900;3532
4110953;Itaipulândia;PR;Todas;2G;35,24;89,80;90,43;331,287587;8954;2848
4201802;Atalanta;SC;Todas;2G;35,26;62,44;63,61;94,19198;3287;1067
4315156;Progresso;RS;Todas;2G;35,27;51,59;54,27;255,861062;6158;2011
4209201;Lacerdópolis;SC;Todas;2G;35,29;62,29;65,54;68,891982;2199;692
4316451;Salto do Jacuí;RS;Todas;2G;35,33;87,71;88,54;507,423039;11760;3853
4321105;Tapes;RS;Todas;2G;35,35;94,95;95,01;806,30145;16590;5788
3512100;Colômbia;SP;Todas;2G;35,40;88,77;88,41;729,253628;5973;1808
5218391;Professor Jamil;GO;Todas;2G;35,40;81,31;80,95;347,465238;3228;1094
4204301;Concórdia;SC;Todas;2G;35,41;86,97;87,77;799,879022;68520;23024
4217501;Seara;SC;Todas;2G;35,42;78,64;80,21;311,390948;16914;5452
3500105;Adamantina;SP;Todas;2G;35,45;98,07;98,14;411,384808;33486;11328
4202859;Braço do Trombudo;SC;Todas;2G;35,45;69,49;70,14;90,319083;3370;1119
5204508;Caldas Novas;GO;Todas;2G;35,47;97,70;97,53;1595,96596;69923;23014
3171402;Vieiras;MG;Todas;2G;35,48;60,61;62,03;112,691446;3726;1164
4313086;Nova Pádua;RS;Todas;2G;35,50;57,68;60,07;103,237966;2441;728
4105508;Cianorte;PR;Todas;2G;35,51;91,86;91,94;811,665511;69753;22481
2611408;Primavera;PE;Todas;2G;35,53;74,29;75,23;110,185172;13231;3674
4309654;Hulha Negra;RS;Todas;2G;35,55;58,16;61,16;822,899203;5989;1926
2902302;Aratuípe;BA;Todas;2G;35,57;71,99;72,33;181,140646;8570;2417
4213302;Ponte Alta;SC;Todas;2G;35,59;82,51;82,35;568,961885;4892;1526
4305132;Cerro Branco;RS;Todas;2G;35,60;63,07;63,45;158,765186;4438;1591
3518404;Guaratinguetá;SP;Todas;2G;35,61;96,75;96,71;752,636205;111622;34183
3114709;Carvalhópolis;MG;Todas;2G;35,62;74,21;74,55;81,100644;3315;1085
2506509;Gurjão;PB;Todas;2G;35,63;79,72;81,01;343,198825;3159;942
1504059;Mãe do Rio;PA;Todas;2G;35,67;87,83;89,88;469,491508;27849;7060
3145604;Oliveira;MG;Todas;2G;35,69;93,39;93,18;897,293876;39374;12036
2612000;Sairé;PE;Todas;2G;35,72;69,69;70,69;189,364275;11204;3557
3135407;Jeceaba;MG;Todas;2G;35,73;64,51;63,79;236,24964;5389;1683
3149952;Periquito;MG;Todas;2G;35,73;62,46;62,42;228,90749;7036;2011
2510501;Olivedos;PB;Todas;2G;35,74;69,74;70,05;317,91713;3623;1059
3520426;Ilha Comprida;SP;Todas;2G;35,77;86,06;85,59;191,971543;8892;3110
3129301;Iapu;MG;Todas;2G;35,78;71,85;72,11;340,579333;10296;3278
4314027;Paraíso do Sul;RS;Todas;2G;35,83;61,72;62,88;337,842045;7329;2522
3502200;Angatuba;SP;Todas;2G;35,83;89,85;89,59;1027,984182;22149;7046
2409605;Pedra Preta;RN;Todas;2G;35,84;76,75;76,68;294,968323;2565;662
2308302;Milagres;CE;Todas;2G;35,89;72,64;73,86;606,443802;28262;7835
3107901;Bom Repouso;MG;Todas;2G;35,95;72,54;73,27;229,84488;10427;3244
4104253;Campo Magro;PR;Todas;2G;35,95;90,39;89,89;275,352107;24803;7408
4300505;Alpestre;RS;Todas;2G;35,96;55,68;56,76;324,63859;8015;2687
4208500;Ituporanga;SC;Todas;2G;35,99;75,33;76,31;336,928442;22142;6830
4128005;Ubiratã;PR;Todas;2G;36,01;88,17;88,49;652,581303;21416;7071
2901809;Antônio Gonçalves;BA;Todas;2G;36,03;67,39;67,64;313,952331;10995;3084
5218706;Rianápolis;GO;Todas;2G;36,04;93,28;93,43;159,254683;4547;1449
2604700;Correntes;PE;Todas;2G;36,05;67,74;68,00;328,655462;17247;4348
4317509;Santo Ângelo;RS;Todas;2G;36,07;94,86;94,61;680,497961;75771;25734
3500709;Agudos;SP;Todas;2G;36,08;95,83;95,69;966,160131;34258;10171
3113305;Carangola;MG;Todas;2G;36,11;84,59;85,97;353,404418;32066;10936
2915106;Itagi;BA;Todas;2G;36,13;85,17;85,35;259,191655;13027;3691
4306320;Derrubadas;RS;Todas;2G;36,18;65,92;66,99;361,198625;3189;1055
4110805;Iretama;PR;Todas;2G;36,19;77,81;78,64;570,459182;10556;3454
3304508;Rio das Flores;RJ;Todas;2G;36,24;71,56;73,27;478,313226;8539;2505
2311108;Porteiras;CE;Todas;2G;36,25;61,92;62,85;217,580036;15052;4148
5212907;Marzagão;GO;Todas;2G;36,26;91,65;92,01;222,427765;2067;709
2709301;União dos Palmares;AL;Todas;2G;36,27;82,62;83,88;420,659883;59484;15930
2603900;Carnaíba;PE;Todas;2G;36,28;59,23;60,64;427,801019;18557;5380
3113107;Caranaíba;MG;Todas;2G;36,33;53,81;54,28;159,949536;3288;909
3525607;João Ramalho;SP;Todas;2G;36,36;94,57;94,58;415,249679;4133;1287
4212700;Petrolândia;SC;Todas;2G;36,36;63,83;64,76;305,871264;6128;1910
2500700;São João do Rio do Peixe;PB;Todas;2G;36,37;58,19;58,56;474,430681;18144;5367
3542909;Ribeirão Bonito;SP;Todas;2G;36,38;86,58;86,35;471,553099;12104;3768
4126405;Sertaneja;PR;Todas;2G;36,44;82,74;83,32;444,492051;5813;1973
3518503;Guareí;SP;Todas;2G;36,47;83,16;82,80;566,346569;11718;3689
4322186;Tupanci do Sul;RS;Todas;2G;36,48;54,67;55,95;135,114832;1562;535
3166204;Senhora dos Remédios;MG;Todas;2G;36,49;54,96;57,17;237,814512;10182;2988
4128658;Virmond;PR;Todas;2G;36,49;67,81;67,54;243,173332;3950;1224
4212056;Palmeira;SC;Todas;2G;36,49;67,24;66,27;289,297377;2373;766
4313102;Nova Palma;RS;Todas;2G;36,50;67,71;69,08;313,507224;6335;1902
2605905;Gameleira;PE;Todas;2G;36,52;79,47;82,49;255,961263;27797;6920
2900702;Alagoinhas;BA;Todas;2G;36,53;91,64;92,17;752,375605;141635;41637
3140001;Mariana;MG;Todas;2G;36,58;88,98;89,35;1194,207647;53937;15868
5209606;Heitoraí;GO;Todas;2G;36,58;83,82;84,58;229,637703;3566;1202
1508209;Vigia;PA;Todas;2G;36,63;87,88;87,41;539,077251;47835;11797
3113909;Carmo da Cachoeira;MG;Todas;2G;36,69;82,50;82,17;506,333336;11648;3345
4102802;Bela Vista do Paraíso;PR;Todas;2G;36,72;96,57;96,71;242,689246;14998;4815
4118105;Paranacity;PR;Todas;2G;36,75;95,74;95,53;348,630591;10230;3253
4214201;Quilombo;SC;Todas;2G;36,75;71,99;73,98;280,257584;10196;3104
5203203;Barro Alto;GO;Todas;2G;36,76;89,59;88,08;1093,248244;8622;2514
2612901;São Benedito do Sul;PE;Todas;2G;36,77;70,49;74,07;160,476767;13893;3177
2502052;Bernardino Batista;PB;Todas;2G;36,81;59,35;63,15;50,628438;3060;799
4205308;Faxinal dos Guedes;SC;Todas;2G;36,83;74,80;75,57;339,698584;10651;3200
4208609;Jaborá;SC;Todas;2G;36,84;64,24;66,73;191,931413;4041;1273
2406007;José da Penha;RN;Todas;2G;36,85;70,20;71,64;117,634525;5864;1807
1504406;Marapanim;PA;Todas;2G;36,85;72,23;71,91;795,987757;26516;6701
2309458;Ocara;CE;Todas;2G;36,86;61,56;61,51;765,413682;23925;6779
3109808;Cachoeira Dourada;MG;Todas;2G;36,86;92,90;92,21;200,927793;2499;781
3117306;Conceição das Alagoas;MG;Todas;2G;36,89;94,80;94,18;1340,249788;22742;6956
3115359;Catas Altas;MG;Todas;2G;36,92;93,06;92,63;240,042046;4835;1427
2902658;Banzaê;BA;Todas;2G;36,94;49,28;51,64;227,547248;11801;3035
4304358;Candiota;RS;Todas;2G;36,94;72,75;73,86;933,834302;8764;2827
2303501;Cascavel;CE;Todas;2G;36,98;85,78;86,14;837,323156;65981;18793
3543501;Riversul;SP;Todas;2G;37,00;81,27;80,73;386,195144;6125;2045
3111705;Canaã;MG;Todas;2G;37,01;65,49;65,93;174,900486;4603;1445
1507474;São João de Pirabas;PA;Todas;2G;37,10;73,75;73,72;705,54258;20537;5043
4213104;Piratuba;SC;Todas;2G;37,10;72,93;74,28;145,97606;4775;1726
4118501;Pato Branco;PR;Todas;2G;37,12;95,16;95,17;539,087452;72092;23410
3143906;Muriaé;MG;Todas;2G;37,13;90,26;90,26;841,693011;100118;32810
3144706;Nova Era;MG;Todas;2G;37,15;92,69;92,90;361,926019;17465;5201
2932705;Uruçuca;BA;Todas;2G;37,17;86,73;87,11;391,972862;19735;6020
2913804;Ipecaetá;BA;Todas;2G;37,20;44,69;45,87;369,889335;15319;3836
3108305;Borda da Mata;MG;Todas;2G;37,21;76,32;78,03;301,108037;17020;5497
2615003;Taquaritinga do Norte;PE;Todas;2G;37,21;84,60;84,57;475,182394;24788;7383
4122602;Rondon;PR;Todas;2G;37,21;92,42;91,94;556,085645;8989;2814
5221700;Uruana;GO;Todas;2G;37,22;80,69;80,60;522,505605;13767;4745
3543006;Ribeirão Branco;SP;Todas;2G;37,24;45,87;47,40;697,499542;18209;5304
4315602;Rio Grande;RS;Todas;2G;37,26;98,26;98,23;2709,520049;195768;66606
2708402;São José da Tapera;AL;Todas;2G;37,27;61,96;64,81;495,110376;30017;7124
4315206;Putinga;RS;Todas;2G;37,29;62,92;65,10;205,05267;4133;1328
2708808;São Sebastião;AL;Todas;2G;37,29;64,25;64,43;315,102761;31879;8468
3134608;Jaboticatubas;MG;Todas;2G;37,32;67,71;66,48;1114,971518;17025;5396
2703007;Ibateguara;AL;Todas;2G;37,32;72,67;73,60;265,312398;15143;4142
2616001;Venturosa;PE;Todas;2G;37,36;79,79;81,89;320,729538;16005;4512
4103453;Cafelândia;PR;Todas;2G;37,37;91,33;91,39;271,724442;14637;4588
2804409;Neópolis;SE;Todas;2G;37,39;65,72;67,25;265,952134;18430;5094
5108402;Várzea Grande;MT;Todas;2G;37,39;99,38;99,31;1048,206777;252047;74641
2604908;Cumaru;PE;Todas;2G;37,42;53,49;54,31;292,230579;17154;5086
3548054;Santo Antônio do Aracanguá;SP;Todas;2G;37,44;89,10;89,09;1308,236455;7620;2425
3142205;Miraí;MG;Todas;2G;37,45;78,70;80,73;320,695429;13721;4129
3113206;Carandaí;MG;Todas;2G;37,49;87,49;87,86;485,733203;23305;6856
2503753;Cajazeirinhas;PB;Todas;2G;37,50;59,29;59,58;287,894721;3023;824
3529906;Miracatu;SP;Todas;2G;37,52;79,76;80,19;1001,535001;20504;6194
3112604;Capinópolis;MG;Todas;2G;37,53;95,91;95,93;620,715709;15194;4982
3538303;Piquerobi;SP;Todas;2G;37,53;83,57;84,06;482,573391;3522;1202
3109907;Caetanópolis;MG;Todas;2G;37,58;90,15;90,37;156,039434;10180;3189
2910503;Entre Rios;BA;Todas;2G;37,58;77,22;78,54;1215,296693;39762;11087
2905305;Cafarnaum;BA;Todas;2G;37,60;76,24;76,89;675,264056;17169;4740
3121704;Diogo de Vasconcelos;MG;Todas;2G;37,62;52,94;53,86;165,0908;3845;1179
2516755;Tenório;PB;Todas;2G;37,64;74,73;76,90;105,270622;2812;763
3165560;Sem-Peixe;MG;Todas;2G;37,64;65,23;65,26;176,634061;2846;930
4205803;Garuva;SC;Todas;2G;37,64;88,37;87,79;501,977626;14686;4220
3544400;Rubiácea;SP;Todas;2G;37,67;65,62;65,18;236,926716;2729;866
4321832;Três Forquilhas;RS;Todas;2G;37,68;69,07;69,22;217,271802;2903;1011
4315701;Rio Pardo;RS;Todas;2G;37,74;80,48;79,76;2050,589319;37366;12745
2500775;Aparecida;PB;Todas;2G;37,75;70,53;69,86;295,705495;7668;2207
3136702;Juiz de Fora;MG;Todas;2G;37,83;98,34;98,45;1435,664081;513566;170535
2802809;Indiaroba;SE;Todas;2G;37,84;56,50;57,83;313,525058;15809;3964
2504157;Casserengue;PB;Todas;2G;37,84;69,90;71,83;201,381226;7057;1947
2413508;Serrinha;RN;Todas;2G;37,85;65,40;65,85;193,350699;6557;1782
2308807;Moraújo;CE;Todas;2G;37,86;53,04;54,19;415,631766;8062;2121
3172103;Volta Grande;MG;Todas;2G;37,87;79,09;80,30;208,130739;5052;1535
4107256;Douradina;PR;Todas;2G;37,87;81,60;81,75;419,852708;7400;2388
3130507;Ilicínea;MG;Todas;2G;37,87;87,46;87,62;376,341362;11453;3621
2911857;Heliópolis;BA;Todas;2G;37,92;71,70;74,62;338,794222;13173;3829
3119906;Córrego do Bom Jesus;MG;Todas;2G;37,93;71,42;69,68;123,650782;3725;1294
2200400;Altos;PI;Todas;2G;37,94;81,07;82,02;957,650207;38753;10372
4207502;Indaial;SC;Todas;2G;37,96;98,15;98,13;430,789951;54766;17360
3505500;Barretos;SP;Todas;2G;37,97;97,94;97,81;1565,639436;111645;36142
3549508;São José da Bela Vista;SP;Todas;2G;37,98;92,55;91,54;276,951875;8345;2496
3137908;Lamim;MG;Todas;2G;38,01;64,90;66,55;118,601754;3452;1068
3517406;Guaíra;SP;Todas;2G;38,02;98,02;97,83;1258,475614;37334;11981
3506805;Bocaina;SP;Todas;2G;38,02;97,21;97,13;363,92645;10796;3311
2510006;Nazarezinho;PB;Todas;2G;38,04;64,68;65,76;191,486681;7277;2110
2100436;Alto Alegre do Maranhão;MA;Todas;2G;38,08;87,80;87,88;383,312492;24568;5849
2300804;Antonina do Norte;CE;Todas;2G;38,11;81,88;83,81;260,102857;6975;2002
4307203;Erval Grande;RS;Todas;2G;38,12;75,79;77,09;285,724579;5147;1651
1720200;São Miguel do Tocantins;TO;Todas;2G;38,14;74,37;74,58;398,819299;10455;2728
4308300;Fontoura Xavier;RS;Todas;2G;38,15;64,86;66,99;583,464874;10645;3378
3555505;Ubirajara;SP;Todas;2G;38,15;82,32;83,13;282,367581;4403;1440
3523503;Itatinga;SP;Todas;2G;38,15;94,96;94,57;979,817431;17975;5224
4300851;Arambaré;RS;Todas;2G;38,18;68,99;72,19;519,123662;3677;1331
2400802;Angicos;RN;Todas;2G;38,19;91,85;91,95;741,596356;11489;3252
2510204;Nova Olinda;PB;Todas;2G;38,19;68,95;71,44;84,252985;6056;1676
2907509;Catu;BA;Todas;2G;38,19;84,98;84,93;416,221499;50934;15169
3150505;Pimenta;MG;Todas;2G;38,21;91,03;90,56;414,969395;8228;2719
2922409;Mutuípe;BA;Todas;2G;38,21;65,41;68,10;283,206201;21419;6491
4109005;Guapirama;PR;Todas;2G;38,22;87,35;87,46;189,099535;3890;1273
3200904;Barra de São Francisco;ES;Todas;2G;38,22;76,46;76,60;941,796581;40128;12838
2502201;Bom Jesus;PB;Todas;2G;38,23;49,42;51,20;47,630797;2400;699
4200606;Águas Mornas;SC;Todas;2G;38,23;70,79;71,12;327,360067;5530;1690
1503408;Inhangapi;PA;Todas;2G;38,23;56,08;56,09;471,445127;10030;2497
5216809;Petrolina de Goiás;GO;Todas;2G;38,24;78,84;78,90;531,301059;10167;3281
2804458;Nossa Senhora Aparecida;SE;Todas;2G;38,31;67,19;69,82;340,376704;8492;2592
2611533;Quixaba;PE;Todas;2G;38,31;58,80;61,10;210,703664;6739;1804
4301404;Arvorezinha;RS;Todas;2G;38,32;77,90;80,03;271,642078;10186;3211
2501302;Aroeiras;PB;Todas;2G;38,34;65,79;67,14;374,696476;19046;5421
2908606;Conde;BA;Todas;2G;38,39;71,67;72,98;964,637322;23396;6098
4115002;Marilena;PR;Todas;2G;38,48;86,35;87,34;232,366542;6853;2140
2705903;Olho d'Água Grande;AL;Todas;2G;38,49;66,01;66,89;118,50969;4944;1299
4318804;São Lourenço do Sul;RS;Todas;2G;38,51;77,00;81,15;2036,125083;42958;13375
2400109;Acari;RN;Todas;2G;38,57;90,94;91,60;608,571368;10992;3293
2104552;Governador Edison Lobão;MA;Todas;2G;38,57;57,20;58,43;615,864605;15850;4245
3521903;Itajobi;SP;Todas;2G;38,58;86,02;86,72;502,065813;14514;4857
2503555;Cacimbas;PB;Todas;2G;38,59;42,00;43,33;126,543322;6812;1808
3503505;Areias;SP;Todas;2G;38,61;90,01;90,28;305,227221;3646;1082
3540309;Pontes Gestal;SP;Todas;2G;38,63;89,83;90,63;217,378314;2518;845
2411205;Santa Cruz;RN;Todas;2G;38,64;89,43;89,89;624,356106;35739;9917
3112802;Capitólio;MG;Todas;2G;38,64;84,21;83,61;521,801554;8109;2737
3115300;Cataguases;MG;Todas;2G;38,65;95,64;95,69;491,767297;69338;22986
2414001;Tangará;RN;Todas;2G;38,66;84,75;86,64;356,839957;14102;3906
3154101;Recreio;MG;Todas;2G;38,67;89,40;89,61;234,296362;10274;3508
3200300;Alfredo Chaves;ES;Todas;2G;38,68;64,17;64,55;615,791296;13949;4580
4306700;Dona Francisca;RS;Todas;2G;38,70;78,52;80,36;114,346193;3394;1115
3516002;Flórida Paulista;SP;Todas;2G;38,70;89,22;89,43;525,082568;11581;3842
4121257;Ramilândia;PR;Todas;2G;38,71;64,31;65,48;237,193505;4122;1234
4302600;Braga;RS;Todas;2G;38,72;62,45;62,16;128,991964;3672;1211
4120408;Presidente Castelo Branco;PR;Todas;2G;38,72;86,05;87,29;155,734051;4752;1477
2904308;Brejões;BA;Todas;2G;38,77;76,17;76,96;480,83257;14248;3950
3519253;Iaras;SP;Todas;2G;38,79;67,14;67,46;401,30728;4515;1390
2804607;Nossa Senhora das Dores;SE;Todas;2G;38,79;84,01;84,38;483,349931;24534;7273
2706703;Penedo;AL;Todas;2G;38,79;86,34;86,91;689,160309;60135;16362
4313037;Nova Esperança do Sul;RS;Todas;2G;38,81;85,62;85,48;190,999684;4665;1589
3160801;São Bento Abade;MG;Todas;2G;38,83;95,41;95,23;80,403343;4575;1314
4301859;Barra do Guarita;RS;Todas;2G;38,84;78,83;79,30;64,37882;3075;1003
2607406;Itacuruba;PE;Todas;2G;38,91;92,42;92,51;430,043298;4368;1142
2410207;Portalegre;RN;Todas;2G;38,93;74,12;75,06;110,05366;7292;2130
2103109;Cedral;MA;Todas;2G;38,98;69,49;70,47;283,185759;10277;2597
3165602;Senador Cortes;MG;Todas;2G;38,98;74,09;74,88;98,335814;1987;631
4315008;Porto Lucena;RS;Todas;2G;39,00;63,85;64,47;250,078012;5377;1978
3529708;Miguelópolis;SP;Todas;2G;39,01;96,76;96,56;821,959663;20365;6470
2507200;Itatuba;PB;Todas;2G;39,01;71,54;71,39;244,223853;10189;2835
3154804;Rio Acima;MG;Todas;2G;39,03;94,99;94,63;229,811978;9086;2631
2411056;Tibau;RN;Todas;2G;39,04;85,75;85,22;169,241239;3635;1011
3116308;Cipotânea;MG;Todas;2G;39,08;64,83;68,46;153,479123;6526;1821
4310579;Itapuca;RS;Todas;2G;39,11;58,37;60,40;184,249196;2344;716
4211058;Monte Carlo;SC;Todas;2G;39,12;92,28;92,26;193,519641;9301;2792
3134301;Itumirim;MG;Todas;2G;39,13;53,48;54,11;234,802112;6131;1859
4128500;Wenceslau Braz;PR;Todas;2G;39,15;87,95;87,97;397,916692;19172;6250
4311809;Marau;RS;Todas;2G;39,15;94,21;94,48;649,299952;36259;12177
3148905;Pedra do Indaiá;MG;Todas;2G;39,16;74,95;75,05;347,920107;3864;1323
2707404;Porto de Pedras;AL;Todas;2G;39,18;80,19;81,02;257,655469;8330;2227
2503704;Cajazeiras;PB;Todas;2G;39,20;85,11;85,87;565,899488;58170;17279
4310405;Independência;RS;Todas;2G;39,22;75,83;76,47;357,438348;6597;2258
3511003;Castilho;SP;Todas;2G;39,28;85,11;85,47;1065,802847;17492;5551
2403004;Cruzeta;RN;Todas;2G;39,29;90,81;91,16;295,830396;7935;2449
3111804;Canápolis;MG;Todas;2G;39,30;94,26;93,93;839,737176;11313;3688
4306429;Dois Irmãos das Missões;RS;Todas;2G;39,35;76,78;77,06;225,680604;2157;714
3164902;São Sebastião do Rio Verde;MG;Todas;2G;39,35;77,58;77,78;90,847587;2110;682
4315552;Rio dos Índios;RS;Todas;2G;39,44;43,87;42,96;235,317984;3588;1170
4303806;Campinas do Sul;RS;Todas;2G;39,51;89,51;90,81;276,162205;5480;1882
2901007;Amargosa;BA;Todas;2G;39,52;81,29;82,57;463,185014;34229;10382
2702009;Coité do Nóia;AL;Todas;2G;39,53;56,69;57,38;88,509768;10909;2983
2412807;São Rafael;RN;Todas;2G;39,56;81,52;81,92;469,100579;8081;2410
2705507;Murici;AL;Todas;2G;39,58;91,55;91,52;426,823085;24787;6114
4214409;Rio das Antas;SC;Todas;2G;39,66;68,18;68,88;317,996034;6133;1908
3101631;Alfredo Vasconcelos;MG;Todas;2G;39,68;75,05;74,64;130,814557;6075;1781
4300109;Agudo;RS;Todas;2G;39,70;66,22;68,83;536,114553;16588;5425
2700706;Batalha;AL;Todas;2G;39,71;76,30;77,58;320,923964;16789;4335
3124104;Esmeraldas;MG;Todas;2G;39,72;89,61;89,07;910,37843;59954;17523
3137809;Lambari;MG;Todas;2G;39,73;84,84;85,54;213,110309;19491;6421
2111706;São Vicente Ferrer;MA;Todas;2G;39,76;62,77;64,25;390,843228;20821;5143
3516903;General Salgado;SP;Todas;2G;39,78;85,08;85,08;493,346801;10602;3607
3103108;Antônio Prado de Minas;MG;Todas;2G;39,79;75,67;77,23;83,802323;1671;556
4115309;Mariópolis;PR;Todas;2G;39,81;80,47;80,28;230,363924;6268;2062
3513900;Divinolândia;SP;Todas;2G;39,83;70,50;71,16;222,127159;11027;3583
3523206;Itararé;SP;Todas;2G;39,84;96,16;96,09;1003,579446;47745;15143
3537404;Pereira Barreto;SP;Todas;2G;39,85;95,55;95,43;978,872398;24648;8048
4106704;Cruzeiro do Sul;PR;Todas;2G;39,87;89,22;89,40;259,102801;4546;1439
3543253;Ribeirão Grande;SP;Todas;2G;39,88;89,52;89,24;333,363384;7412;2238
4300661;André da Rocha;RS;Todas;2G;39,88;62,98;61,59;324,326115;1216;425
3504701;Balbinos;SP;Todas;2G;39,90;92,36;92,41;91,6346;1357;471
2704500;Maragogi;AL;Todas;2G;39,90;80,15;80,75;334,044518;28633;7356
4316600;Sananduva;RS;Todas;2G;39,90;84,97;85,46;504,54894;15355;5330
2604809;Cortês;PE;Todas;2G;39,90;82,77;83,23;101,316435;12330;3324
2803203;Itaporanga d'Ajuda;SE;Todas;2G;39,91;68,99;69,41;739,924756;30272;8272
2703809;Joaquim Gomes;AL;Todas;2G;39,91;83,23;82,17;298,29491;22287;5515
2200103;Agricolândia;PI;Todas;2G;39,96;79,05;79,91;112,423807;5090;1533
3102506;Amparo do Serra;MG;Todas;2G;39,99;65,60;65,58;145,90849;5034;1466
5211404;Itauçu;GO;Todas;2G;40,04;85,55;85,24;383,84254;8565;2894
4319406;São Pedro do Sul;RS;Todas;2G;40,04;81,25;80,97;873,593175;16313;5846
4305009;Catuípe;RS;Todas;2G;40,08;78,30;78,71;583,258221;9306;3176
2614857;Tamandaré;PE;Todas;2G;40,09;78,49;80,51;214,309372;20679;5343
2301109;Aracati;CE;Todas;2G;40,10;81,64;82,05;1228,05475;68922;19772
2413904;Taipu;RN;Todas;2G;40,11;59,07;59,77;352,816128;11805;3045
4308409;Formigueiro;RS;Todas;2G;40,17;66,08;66,74;581,989007;6975;2349
2506202;Frei Martinho;PB;Todas;2G;40,17;78,83;78,97;244,317284;2923;960
4306130;Cruzaltense;RS;Todas;2G;40,18;55,10;55,32;166,882806;2135;681
2202133;Campo Grande do Piauí;PI;Todas;2G;40,20;63,58;64,78;311,829929;5579;1608
4211603;Nova Veneza;SC;Todas;2G;40,21;85,06;84,43;295,036185;13239;4043
2302107;Baturité;CE;Todas;2G;40,22;82,18;82,96;308,577296;33238;9161
2300606;Altaneira;CE;Todas;2G;40,23;85,98;85,93;73,295265;6844;2089
4120507;Primeiro de Maio;PR;Todas;2G;40,27;83,56;84,31;414,441768;10800;3513
5212105;Joviânia;GO;Todas;2G;40,28;94,33;93,81;445,487508;7069;2408
3301603;Duas Barras;RJ;Todas;2G;40,28;82,70;82,41;375,127506;10901;3551
5203939;Buriti de Goiás;GO;Todas;2G;40,29;90,12;90,21;199,292069;2556;939
4121901;Ribeirão do Pinhal;PR;Todas;2G;40,30;88,16;88,49;374,731341;13406;4348
